,UserID,CreatedAt,CollectedAt,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,LengthOfScreenName,LengthOfDescriptionInUserProfile,BadUser
7894,34615212,4/23/2009 8:46,11/27/2009 17:54,46,19,13,14,65,0
16336,77636920,9/26/2009 21:23,11/27/2009 17:55,3262,3132,1897,13,80,0
17711,85036017,10/25/2009 3:02,11/27/2009 17:56,19,9,9,12,42,0
3300,18741389,1/7/2009 16:13,11/27/2009 17:57,278,199,4650,10,0,0
19226,92883911,11/26/2009 20:23,11/27/2009 17:58,2,1,3,7,160,0
15941,75432493,9/18/2009 19:51,11/27/2009 17:59,53,4,32,8,0,0
8990,39555503,5/12/2009 13:02,11/27/2009 17:59,128,64,864,15,154,0
12824,58282139,7/19/2009 15:11,11/27/2009 18:01,24,23,162,7,0,0
14814,68876658,8/25/2009 21:21,11/27/2009 18:02,79,14,190,9,0,0
11525,51443028,6/27/2009 8:52,11/27/2009 18:02,364,221,1988,15,63,0
15387,72107074,9/6/2009 14:35,11/27/2009 18:03,239,303,1476,15,0,0
11424,50842992,6/25/2009 19:36,11/27/2009 18:03,4,15,16,13,0,0
8808,38822035,5/9/2009 3:25,11/27/2009 18:04,50,117,278,8,0,0
8960,39398460,5/11/2009 20:27,11/27/2009 18:05,23,41,169,7,97,0
6197,27447070,3/29/2009 10:55,11/27/2009 18:06,40,50,183,14,0,0
2592,17127129,11/3/2008 0:51,11/27/2009 18:07,165,296,3285,11,0,0
6530,28713443,4/3/2009 20:56,11/27/2009 18:12,90,40,507,15,19,0
286,5525392,4/26/2007 6:54,11/27/2009 18:12,391,770,5558,5,24,0
13428,61404120,7/30/2009 0:44,11/27/2009 18:14,183,67,167,10,0,0
12269,55243775,7/9/2009 9:04,11/27/2009 18:14,37,45,1948,9,40,0
15267,71354246,9/3/2009 15:43,11/27/2009 18:15,160,170,3841,12,0,0
19130,92268097,11/24/2009 7:07,11/27/2009 18:16,26,0,4,10,40,0
11290,50173302,6/23/2009 20:41,11/27/2009 18:18,26,23,375,11,66,0
16668,79447021,10/3/2009 7:11,11/27/2009 18:22,54,55,3489,11,70,0
8131,35644635,4/26/2009 21:37,11/27/2009 18:28,975,685,1248,14,69,0
11408,50740597,6/25/2009 14:24,11/27/2009 18:28,80,49,629,7,0,0
5597,25435090,3/19/2009 20:55,11/27/2009 18:29,94,168,6509,13,87,0
5956,26595354,3/25/2009 16:22,11/27/2009 18:31,347,486,4225,14,123,0
5816,26093508,3/23/2009 16:23,11/27/2009 18:32,102,221,7103,12,82,0
10301,45241102,6/6/2009 18:43,11/27/2009 18:33,23,42,673,11,22,0
18687,90066316,11/14/2009 19:33,11/27/2009 18:33,52,20,30,13,0,0
8770,38654994,5/8/2009 7:20,11/27/2009 18:33,32,42,870,9,0,0
3,2615,7/19/2006 23:23,11/27/2009 18:34,211,230,211,7,0,0
8370,36833297,4/30/2009 19:52,11/27/2009 18:39,42,78,1060,9,36,0
8744,38593221,5/7/2009 22:11,11/27/2009 18:39,224,118,618,9,0,0
10175,44621593,6/4/2009 9:01,11/27/2009 18:39,133,126,1853,8,0,0
16863,80678983,10/7/2009 15:58,11/27/2009 18:41,153,143,4871,8,0,0
3036,18179599,12/16/2008 20:12,11/27/2009 18:44,49,54,479,13,149,0
14316,66158322,8/16/2009 12:59,11/27/2009 18:44,28,25,148,12,0,0
12494,56476006,7/13/2009 15:01,11/27/2009 18:46,103,110,2432,13,0,0
7130,30859635,4/13/2009 7:58,11/27/2009 18:47,29,0,297,6,0,0
15032,69961009,8/29/2009 15:58,11/27/2009 18:48,89,33,859,15,128,0
10275,45094008,6/6/2009 3:20,11/27/2009 18:53,100,108,478,10,26,0
7390,32271812,4/16/2009 21:55,11/27/2009 18:53,247,173,4867,5,75,0
17553,84221530,10/21/2009 21:35,11/27/2009 18:56,19,18,141,8,35,0
7054,30574349,4/11/2009 20:46,11/27/2009 18:56,43,42,798,7,44,0
9918,43398034,5/29/2009 15:04,11/27/2009 19:01,53,65,1347,14,70,0
5243,24324375,3/13/2009 22:57,11/27/2009 19:01,114,92,117,11,35,0
2363,16658439,10/8/2008 18:39,11/27/2009 19:04,51,41,523,10,9,0
18490,89343173,11/11/2009 19:51,11/27/2009 19:05,76,27,89,13,0,0
17143,82161532,10/13/2009 13:46,11/27/2009 19:06,17,17,133,9,0,0
12446,56194049,7/12/2009 16:19,11/27/2009 19:07,126,334,3599,11,50,0
7888,34588612,4/23/2009 6:30,11/27/2009 19:11,514,548,534,9,47,0
17019,81595463,10/11/2009 8:38,11/27/2009 19:11,4,31,138,13,0,0
7539,32971321,4/18/2009 13:43,11/27/2009 19:14,52,43,122,11,0,0
14761,68469873,8/24/2009 13:07,11/27/2009 19:17,21,11,181,10,0,0
10695,47131659,6/14/2009 12:23,11/27/2009 19:20,80,45,122,8,0,0
13479,61633156,7/30/2009 18:39,11/27/2009 19:21,259,115,808,8,0,0
12910,58699941,7/20/2009 23:10,11/27/2009 19:23,39,129,2125,13,58,0
35,659203,1/18/2007 1:22,11/27/2009 19:24,13,43,640,7,0,0
7651,33480251,4/20/2009 5:56,11/27/2009 19:25,56,245,1960,15,0,0
13288,60707163,7/27/2009 15:53,11/27/2009 19:26,22,13,218,12,0,0
1569,15110414,6/13/2008 14:02,11/27/2009 19:27,231,142,569,10,36,0
14854,69087587,8/26/2009 15:34,11/27/2009 19:27,75,1195,811,10,40,0
2772,17584255,11/23/2008 21:20,11/27/2009 19:27,618,463,377,15,160,0
11967,53683306,7/4/2009 9:47,11/27/2009 19:28,46,36,74,6,0,0
12729,57816300,7/17/2009 20:30,11/27/2009 19:30,47,52,1424,6,0,0
1278,14515014,4/24/2008 12:43,11/27/2009 19:31,81,152,820,8,0,0
17686,84925760,10/24/2009 14:57,11/27/2009 19:31,1055,1100,1959,12,33,0
15860,74936038,9/16/2009 23:51,11/27/2009 19:31,11,18,1221,13,19,0
293,5577562,4/27/2007 23:59,11/27/2009 19:32,1530,1621,13367,6,10,0
9660,42324565,5/24/2009 20:42,11/27/2009 19:32,51,11,212,9,0,0
10280,45120898,6/6/2009 7:34,11/27/2009 19:32,62,62,3101,6,34,0
7080,30666337,4/12/2009 10:32,11/27/2009 19:33,133,195,3252,9,69,0
6399,28223947,4/1/2009 18:19,11/27/2009 19:33,366,220,3537,9,156,0
1488,14956545,5/30/2008 12:47,11/27/2009 19:35,1431,1451,299,8,154,0
1476,14927070,5/27/2008 18:24,11/27/2009 19:39,175,238,8943,13,60,0
6433,28343703,4/2/2009 9:08,11/27/2009 19:41,254,275,5985,13,67,0
7295,31519432,4/15/2009 16:02,11/27/2009 19:43,205,145,1520,9,87,0
7024,30430804,4/11/2009 5:37,11/27/2009 19:44,1987,1088,807,15,53,0
14650,67875834,8/22/2009 7:12,11/27/2009 19:44,20,13,26,7,0,0
1881,15729289,8/4/2008 18:12,11/27/2009 19:45,99,89,1550,13,104,0
14065,64937139,8/11/2009 23:30,11/27/2009 19:46,76,43,694,12,52,0
1378,14725107,5/10/2008 10:04,11/27/2009 19:48,112,137,8071,11,88,0
19245,93047846,11/27/2009 15:05,11/27/2009 19:51,0,2,6,14,0,0
9464,41471233,5/20/2009 17:50,11/27/2009 19:51,343,326,7040,12,158,0
12376,55823412,7/11/2009 7:47,11/27/2009 1:00,7,556,13367,10,22,0
19108,92144308,11/23/2009 17:27,11/27/2009 1:01,231,74,37,12,0,0
7556,33048924,4/18/2009 18:23,11/27/2009 1:01,149,187,4595,11,64,0
3123,18376807,12/25/2008 11:26,11/27/2009 1:02,41,43,6203,9,51,0
10944,48450549,6/18/2009 14:00,11/27/2009 1:03,2001,1742,11,14,111,0
8676,38300064,5/6/2009 17:56,11/27/2009 1:05,173,200,727,13,113,0
17148,82205450,10/13/2009 17:11,11/27/2009 1:06,41,32,38,13,0,0
1844,15671158,7/30/2008 23:58,11/27/2009 1:06,147,222,2603,12,0,0
8755,38619498,5/8/2009 1:17,11/27/2009 1:07,187,521,12773,12,158,0
13383,61167969,7/29/2009 5:55,11/27/2009 1:08,21,17,63,12,52,0
9327,40885943,5/18/2009 9:41,11/27/2009 1:10,27,399,2139,10,0,0
9497,41638390,5/21/2009 12:59,11/27/2009 1:10,2618,2420,951,9,95,0
6770,29552906,4/7/2009 16:39,11/27/2009 1:11,65,31,22,8,0,0
17707,85007908,10/24/2009 23:19,11/27/2009 1:13,39,32,546,9,24,0
9519,41754635,5/21/2009 23:42,11/27/2009 1:13,30,33,1463,10,0,0
922,13067602,2/4/2008 15:52,11/27/2009 1:13,946,1445,7134,11,119,0
5372,24787208,3/16/2009 17:44,11/27/2009 1:14,26,37,330,8,49,0
13703,62865923,8/4/2009 11:52,11/27/2009 1:15,151,225,2338,11,76,0
19115,92185317,11/23/2009 21:01,11/27/2009 1:15,20,1,4,7,0,0
18085,87153882,11/3/2009 3:38,11/27/2009 1:16,17,22,21,14,153,0
1700,15359177,7/8/2008 17:38,11/27/2009 1:16,53,122,1952,10,20,0
10433,45845894,6/9/2009 9:19,11/27/2009 1:17,6,1,4,6,0,0
4804,22878148,3/4/2009 22:11,11/27/2009 1:18,160,108,4688,13,94,0
1243,14472839,4/22/2008 5:07,11/27/2009 1:20,49,79,2512,8,40,0
5354,24719335,3/16/2009 11:27,11/27/2009 1:21,78,103,6272,8,50,0
16270,77238581,9/25/2009 10:29,11/27/2009 1:21,45,50,622,5,41,0
7205,31113404,4/14/2009 7:48,11/27/2009 1:22,1185,1497,2189,14,56,0
841,12089472,1/10/2008 17:04,11/27/2009 1:24,141,297,6445,10,0,0
3795,19891483,2/1/2009 21:36,11/27/2009 1:25,94,118,982,10,88,0
3079,18269264,12/20/2008 11:27,11/27/2009 1:26,41,33,125,6,35,0
401,6394912,5/28/2007 16:29,11/27/2009 1:26,57,42,524,13,78,0
8969,39452354,5/12/2009 2:05,11/27/2009 1:26,285,248,7073,6,37,0
13933,64164404,8/9/2009 7:25,11/27/2009 1:26,78,52,457,9,10,0
17363,83307809,10/18/2009 0:54,11/27/2009 1:28,63,17,151,4,22,0
10300,45240636,6/6/2009 18:40,11/27/2009 1:28,5,7,28,15,0,0
6653,29103884,4/5/2009 19:29,11/27/2009 1:29,1668,2169,12877,8,116,0
18008,86762901,11/1/2009 11:31,11/27/2009 1:30,29,15,210,9,12,0
16371,77785359,9/27/2009 12:30,11/27/2009 1:32,27,44,1873,12,0,0
4070,20625992,2/11/2009 14:47,11/27/2009 1:32,234,187,2520,9,101,0
17015,81580808,10/11/2009 7:07,11/27/2009 1:35,477,382,60,12,95,0
486,7523322,7/16/2007 22:48,11/27/2009 1:35,56,74,240,9,93,0
3350,18848207,1/10/2009 16:08,11/27/2009 1:36,89,110,1122,11,63,0
17568,84291943,10/22/2009 5:20,11/27/2009 1:36,12,10,55,12,9,0
5552,25323402,3/19/2009 10:54,11/27/2009 1:38,128,133,2312,12,0,0
5373,24787272,3/16/2009 17:44,11/27/2009 1:38,141,95,888,10,152,0
15089,70282790,8/30/2009 21:25,11/27/2009 1:39,43,77,38,8,0,0
8804,38809196,5/9/2009 1:03,11/27/2009 1:39,52,64,773,11,26,0
11648,52066801,6/29/2009 9:14,11/27/2009 1:39,29,36,2025,9,9,0
239,4734821,4/15/2007 5:24,11/27/2009 1:40,69,102,1761,4,0,0
4520,21939734,2/25/2009 17:58,11/27/2009 1:43,129,583,2434,6,66,0
9437,41336666,5/20/2009 5:59,11/27/2009 1:43,310,431,5283,8,98,0
9714,42540603,5/25/2009 21:05,11/27/2009 1:44,87,67,1008,13,0,0
10314,45286934,6/6/2009 23:56,11/27/2009 1:46,339,366,1273,8,160,0
17955,86507043,10/31/2009 6:09,11/27/2009 1:47,141,41,295,10,124,0
13038,59405058,7/23/2009 3:55,11/27/2009 1:47,54,3684,1386,10,108,0
1183,14378019,4/13/2008 16:17,11/27/2009 1:47,162,120,3317,8,153,0
4371,21505118,2/21/2009 12:23,11/27/2009 1:50,26,30,288,6,58,0
2067,16040031,8/29/2008 4:36,11/27/2009 1:52,20,37,439,8,60,0
694,9895182,11/2/2007 14:10,11/27/2009 1:52,76,133,3173,7,11,0
13454,61489416,7/30/2009 8:39,11/27/2009 1:53,107,60,2719,8,0,0
67,803835,3/1/2007 11:12,11/27/2009 1:54,128,255,1657,5,40,0
12634,57266696,7/16/2009 1:52,11/27/2009 1:54,77,42,428,15,0,0
15299,71571371,9/4/2009 11:14,11/27/2009 1:55,308,221,159,13,106,0
8730,38541926,5/7/2009 18:04,11/27/2009 1:57,531,387,436,9,0,0
5262,24448075,3/14/2009 18:16,11/27/2009 1:58,6,7,131,12,0,0
16378,77807166,9/27/2009 14:10,11/27/2009 1:59,23,22,141,7,48,0
18571,89710627,11/13/2009 8:32,11/27/2009 1:59,20,1,56,8,0,0
12352,55720528,7/10/2009 20:22,11/27/2009 20:00,60,40,1118,8,43,0
1568,15110387,6/13/2008 13:58,11/27/2009 20:00,194,89,749,9,49,0
6757,29504218,4/7/2009 13:07,11/27/2009 20:02,231,62,903,7,17,0
3813,19932861,2/2/2009 15:13,11/27/2009 20:02,18,25,307,14,61,0
16105,76383718,9/22/2009 11:55,11/27/2009 20:03,23,19,471,13,0,0
7857,34475126,4/22/2009 20:12,11/27/2009 20:04,11,8,44,13,0,0
7629,33380039,4/19/2009 21:04,11/27/2009 20:05,64,69,1121,10,0,0
10893,48124610,6/17/2009 16:32,11/27/2009 20:06,294,139,575,9,21,0
16505,78525174,9/30/2009 0:43,11/27/2009 20:07,60,25,108,7,0,0
3362,18857810,1/10/2009 22:56,11/27/2009 20:08,406,119,1116,11,23,0
16780,80208917,10/5/2009 22:55,11/27/2009 20:08,41,28,317,11,0,0
7871,34514318,4/22/2009 22:20,11/27/2009 20:09,116,230,7848,9,153,0
13603,62283555,8/2/2009 10:48,11/27/2009 20:10,73,85,2388,9,0,0
12886,58546049,7/20/2009 13:18,11/27/2009 20:11,134,41,428,15,34,0
12046,54112713,7/5/2009 23:23,11/27/2009 20:13,15,23,312,12,72,0
11289,50172115,6/23/2009 20:36,11/27/2009 20:15,88,94,1947,12,71,0
17203,82507090,10/14/2009 20:21,11/27/2009 20:19,12,3,4,10,14,0
414,6506592,6/1/2007 13:00,11/27/2009 20:20,41,109,351,11,34,0
870,12450932,1/19/2008 23:14,11/27/2009 20:21,161,1614,6186,12,46,0
19110,92155484,11/23/2009 18:25,11/27/2009 20:29,20,4,13,8,0,0
5978,26677258,3/25/2009 22:20,11/27/2009 20:31,166,204,3673,12,77,0
9281,40752089,5/17/2009 17:34,11/27/2009 20:31,346,281,3378,12,71,0
15684,73891350,9/13/2009 9:16,11/27/2009 20:32,92,74,615,7,107,0
2324,16560907,10/2/2008 10:43,11/27/2009 20:32,1996,1203,3247,12,83,0
8649,38154086,5/6/2009 5:46,11/27/2009 20:42,65,69,379,11,78,0
1876,15717447,8/3/2008 21:51,11/27/2009 20:43,219,145,448,10,12,0
19238,92978284,11/27/2009 8:25,11/27/2009 20:43,18,8,23,9,22,0
1799,15577361,7/23/2008 23:24,11/27/2009 20:43,125,187,1389,7,8,0
7260,31338683,4/14/2009 23:25,11/27/2009 20:43,493,107,1317,12,49,0
11873,53225065,7/2/2009 18:30,11/27/2009 20:44,798,447,1005,8,9,0
15805,74663379,9/16/2009 0:48,11/27/2009 20:45,164,166,1063,9,0,0
3498,19218315,1/19/2009 21:45,11/27/2009 20:46,179,181,5698,8,14,0
16825,80454496,10/6/2009 20:12,11/27/2009 20:46,28,30,58,9,0,0
11015,48794763,6/19/2009 14:02,11/27/2009 20:47,244,503,9129,12,123,0
8087,35434254,4/26/2009 3:58,11/27/2009 20:48,160,221,2639,8,30,0
12407,55972718,7/11/2009 19:33,11/27/2009 20:48,79,215,3124,10,0,0
7058,30590239,4/11/2009 22:16,11/27/2009 20:52,112,102,1418,9,37,0
5958,26602564,3/25/2009 16:54,11/27/2009 20:52,43,39,294,9,0,0
4967,23417060,3/9/2009 4:04,11/27/2009 20:52,261,79,1989,14,0,0
10615,46792518,6/12/2009 20:11,11/27/2009 20:56,74,58,1580,10,0,0
1480,14940092,5/28/2008 21:30,11/27/2009 20:57,23,25,427,11,51,0
17370,83357415,10/18/2009 7:49,11/27/2009 20:57,104,57,250,11,0,0
9683,42398294,5/25/2009 7:41,11/27/2009 20:59,520,838,7589,10,46,0
245,4880631,4/16/2007 9:16,11/27/2009 21:00,776,677,4567,15,53,0
996,14070895,3/2/2008 20:47,11/27/2009 21:01,100,96,2643,12,59,0
9166,40355192,5/15/2009 17:56,11/27/2009 21:02,33,38,681,15,27,0
5828,26110825,3/23/2009 17:45,11/27/2009 21:02,9,16,15,12,0,0
18133,87430386,11/4/2009 6:46,11/27/2009 21:02,1,2,42,11,24,0
13623,62418227,8/2/2009 21:51,11/27/2009 21:03,111,88,669,13,0,0
11265,50054896,6/23/2009 13:21,11/27/2009 21:04,160,126,603,13,123,0
16956,81266360,10/9/2009 21:59,11/27/2009 21:04,70,93,885,6,5,0
5204,24227951,3/13/2009 13:58,11/27/2009 21:05,21,1348,376,13,13,0
1365,14686025,5/7/2008 7:53,11/27/2009 21:06,25,47,130,7,32,0
9514,41729922,5/21/2009 21:14,11/27/2009 21:09,83,117,2604,12,0,0
1810,15591271,7/24/2008 19:01,11/27/2009 21:10,13,120,765,13,73,0
3514,19260309,1/20/2009 16:04,11/27/2009 21:10,147,134,2383,13,21,0
1995,15928188,8/21/2008 0:26,11/27/2009 21:10,195,400,8397,12,23,0
4454,21759679,2/24/2009 8:50,11/27/2009 21:12,110,117,1362,7,14,0
2742,17519222,11/20/2008 13:22,11/27/2009 21:12,861,1573,7343,13,122,0
18025,86830348,11/1/2009 17:49,11/27/2009 21:13,26,35,752,15,0,0
19240,92997740,11/27/2009 10:18,11/27/2009 21:14,5,6,52,12,74,0
7110,30775692,4/12/2009 20:44,11/27/2009 21:16,123,59,32,13,0,0
4237,21095777,2/17/2009 9:11,11/27/2009 21:16,98,115,1083,9,56,0
15940,75430673,9/18/2009 19:42,11/27/2009 21:17,96,35,545,14,29,0
14284,65969897,8/15/2009 15:20,11/27/2009 21:19,26,18,341,8,0,0
14982,69729579,8/28/2009 18:49,11/27/2009 21:20,72,55,221,10,75,0
2937,17952566,12/7/2008 19:34,11/27/2009 21:22,68,182,651,10,40,0
6699,29225539,4/6/2009 10:45,11/27/2009 21:25,296,413,3154,15,0,0
17863,85970192,10/28/2009 20:59,11/27/2009 21:27,40,167,2539,10,0,0
5024,23604442,3/10/2009 10:25,11/27/2009 21:27,60,22,4502,5,133,0
17573,84302592,10/22/2009 6:29,11/27/2009 21:27,141,137,825,8,82,0
13150,59983081,7/24/2009 23:45,11/27/2009 21:27,131,592,2317,11,0,0
11026,48853837,6/19/2009 17:41,11/27/2009 21:28,42,325,950,6,0,0
5767,25952593,3/22/2009 23:26,11/27/2009 21:29,89,102,1596,14,49,0
3947,20314960,2/7/2009 9:35,11/27/2009 21:29,141,86,644,13,48,0
15054,70094509,8/30/2009 5:18,11/27/2009 21:30,28,19,216,7,0,0
10389,45634060,6/8/2009 13:35,11/27/2009 21:32,14,12,1123,10,0,0
12293,55408541,7/9/2009 19:06,11/27/2009 21:33,214,33,748,6,159,0
16588,78991696,10/1/2009 15:04,11/27/2009 21:34,159,142,2079,14,37,0
6010,26785878,3/26/2009 11:28,11/27/2009 21:36,193,584,13063,13,93,0
13020,59339433,7/22/2009 21:51,11/27/2009 21:37,27,9,30,15,0,0
5314,24605188,3/15/2009 18:10,11/27/2009 21:39,117,116,3755,10,65,0
6775,29573478,4/7/2009 18:11,11/27/2009 21:40,92,57,860,9,0,0
10291,45176393,6/6/2009 12:47,11/27/2009 21:43,265,314,3002,12,132,0
5930,26483100,3/25/2009 7:15,11/27/2009 21:44,1386,1383,2997,15,44,0
15824,74730145,9/16/2009 8:29,11/27/2009 21:44,915,824,1018,13,94,0
15450,72419788,9/7/2009 18:58,11/27/2009 21:45,71,53,311,10,0,0
8198,35970187,4/27/2009 22:13,11/27/2009 21:47,25,21,1341,9,0,0
5709,25769673,3/21/2009 21:49,11/27/2009 21:48,23,46,450,13,73,0
19233,92925700,11/27/2009 1:51,11/27/2009 21:48,57,38,62,13,96,0
12146,54621204,7/7/2009 12:42,11/27/2009 21:49,11,195,84,10,88,0
13983,64423349,8/10/2009 10:00,11/27/2009 21:50,226,224,1349,7,45,0
15795,74615193,9/15/2009 20:16,11/27/2009 21:51,73,57,132,7,0,0
14825,68914403,8/26/2009 1:21,11/27/2009 21:53,1210,1352,11522,15,153,0
13025,59354916,7/22/2009 22:55,11/27/2009 21:54,82,82,3868,11,0,0
2019,15969199,8/24/2008 9:35,11/27/2009 21:54,350,231,2640,5,139,0
6749,29474899,4/7/2009 10:51,11/27/2009 21:54,614,333,1186,8,19,0
3205,18541906,1/1/2009 19:44,11/27/2009 21:55,111,281,20124,15,63,0
1998,15941356,8/21/2008 23:23,11/27/2009 2:00,343,351,6830,8,122,0
17467,83804126,10/20/2009 4:02,11/27/2009 2:00,18,52,42,14,37,0
9438,41342241,5/20/2009 6:46,11/27/2009 2:02,0,154,1078,10,0,0
6196,27441234,3/29/2009 10:21,11/27/2009 2:03,1,141,3555,10,0,0
5058,23715077,3/10/2009 22:25,11/27/2009 2:03,60,83,1191,11,65,0
10118,44358330,6/3/2009 8:30,11/27/2009 2:03,130,162,709,11,0,0
19232,92924088,11/27/2009 1:36,11/27/2009 2:04,20,0,3,5,0,0
83,821340,3/8/2007 4:29,11/27/2009 2:05,419,380,1957,14,56,0
8086,35428399,4/26/2009 2:55,11/27/2009 2:07,243,310,738,14,61,0
8560,37733901,5/4/2009 14:28,11/27/2009 2:08,47,25,136,6,0,0
12067,54233496,7/6/2009 10:25,11/27/2009 2:11,34,384,15355,10,40,0
15327,71754130,9/5/2009 2:54,11/27/2009 2:11,458,399,3773,9,62,0
12379,55834646,7/11/2009 8:52,11/27/2009 2:12,151,173,244,5,0,0
6413,28262609,4/1/2009 21:35,11/27/2009 2:12,549,1260,9415,11,41,0
2600,17155437,11/4/2008 7:29,11/27/2009 2:13,492,1643,11715,15,110,0
5105,23869329,3/11/2009 20:28,11/27/2009 2:13,38,52,576,14,53,0
17666,84834324,10/24/2009 7:25,11/27/2009 2:13,12,12,262,10,0,0
16563,78847287,10/1/2009 3:36,11/27/2009 2:14,20,1,44,7,0,0
5985,26693947,3/26/2009 0:11,11/27/2009 2:14,48,64,586,15,124,0
3140,18406049,12/27/2008 4:26,11/27/2009 2:14,108,123,6257,5,69,0
4290,21223412,2/18/2009 12:22,11/27/2009 2:15,36,12,1025,15,0,0
6779,29579594,4/7/2009 18:39,11/27/2009 2:16,26,17,111,12,0,0
6984,30343740,4/10/2009 18:43,11/27/2009 2:17,123,7855,2802,11,107,0
11439,50943558,6/26/2009 0:59,11/27/2009 2:19,606,558,11600,9,79,0
7583,33155790,4/19/2009 2:23,11/27/2009 2:22,25,209,361,9,149,0
9075,39938220,5/14/2009 0:53,11/27/2009 2:24,122,154,1105,9,20,0
6301,27782827,3/30/2009 20:38,11/27/2009 2:24,24,142,3035,7,128,0
3878,20098835,2/4/2009 15:55,11/27/2009 2:26,82,55,109,8,109,0
13437,61435299,7/30/2009 3:44,11/27/2009 2:26,58,134,5340,8,0,0
16476,78379040,9/29/2009 13:21,11/27/2009 2:26,542,62,30,13,0,0
17617,84525351,10/23/2009 1:50,11/27/2009 2:27,33,49,27,14,33,0
9568,41924036,5/22/2009 18:13,11/27/2009 2:28,164,148,2426,8,0,0
6560,28798157,4/4/2009 9:08,11/27/2009 2:29,380,385,1193,6,63,0
13977,64373760,8/10/2009 5:22,11/27/2009 2:29,2,5,26,13,0,0
6680,29167116,4/6/2009 3:33,11/27/2009 2:29,89,58,471,11,130,0
14577,67505465,8/20/2009 21:58,11/27/2009 2:29,12,17,68,9,21,0
16686,79583865,10/3/2009 17:48,11/27/2009 2:29,7,6,23,15,0,0
11028,48871468,6/19/2009 19:00,11/27/2009 2:30,64,30,366,12,53,0
15416,72240094,9/7/2009 3:31,11/27/2009 2:30,68,91,937,6,0,0
12248,55164878,7/9/2009 1:37,11/27/2009 2:35,329,18,2201,6,0,0
9973,43662030,5/31/2009 3:19,11/27/2009 2:35,974,327,138,10,56,0
8531,37597474,5/3/2009 23:50,11/27/2009 2:35,723,754,6891,8,67,0
11918,53397108,7/3/2009 9:23,11/27/2009 2:35,21,13,156,12,0,0
17797,85583621,10/27/2009 9:46,11/27/2009 2:36,2001,1004,477,9,136,0
6307,27800709,3/30/2009 22:10,11/27/2009 2:37,14,12,149,14,54,0
11459,51004414,6/26/2009 5:25,11/27/2009 2:37,177,175,952,8,46,0
3921,20231817,2/6/2009 5:57,11/27/2009 2:38,67,34,510,10,26,0
12961,58974690,7/21/2009 19:26,11/27/2009 2:38,201,301,1516,8,103,0
1094,14228222,3/26/2008 13:20,11/27/2009 2:39,742,590,8993,8,69,0
12866,58454215,7/20/2009 6:52,11/27/2009 2:41,16,24,1269,6,0,0
18015,86789531,11/1/2009 13:57,11/27/2009 2:41,5,7,12,15,0,0
16326,77510403,9/26/2009 11:18,11/27/2009 2:43,53,28,113,14,0,0
3899,20141187,2/5/2009 5:53,11/27/2009 2:44,1013,533,289,13,91,0
523,8053532,8/8/2007 7:09,11/27/2009 2:44,658,2198,41357,11,124,0
18041,86908499,11/2/2009 3:35,11/27/2009 2:47,13,13,1123,8,30,0
7687,33650449,4/20/2009 15:28,11/27/2009 2:47,195,316,7986,11,133,0
8138,35676064,4/27/2009 0:02,11/27/2009 2:48,44,39,483,8,0,0
10886,48055202,6/17/2009 13:14,11/27/2009 2:51,47,18,2429,15,80,0
883,12547702,1/22/2008 10:45,11/27/2009 2:52,504,1331,1868,12,28,0
1733,15420174,7/13/2008 18:46,11/27/2009 2:52,56,168,1459,13,0,0
15432,72306447,9/7/2009 10:27,11/27/2009 2:55,77,128,2701,8,70,0
2280,16466489,9/26/2008 6:38,11/27/2009 2:56,10,10,290,6,23,0
8945,39331974,5/11/2009 15:20,11/27/2009 2:56,30,21,118,7,0,0
12127,54497624,7/7/2009 4:18,11/27/2009 2:57,126,115,1784,13,42,0
2195,16324336,9/17/2008 0:39,11/27/2009 2:58,4,5,147,9,0,0
11149,49482266,6/21/2009 19:41,11/27/2009 2:58,11,16,277,10,20,0
16109,76395042,9/22/2009 12:38,11/27/2009 3:00,32,29,791,9,21,0
14454,66933403,8/19/2009 1:48,11/27/2009 3:00,29,21,205,7,0,0
13523,61918834,7/31/2009 19:47,11/27/2009 3:02,165,240,7969,10,21,0
17464,83795034,10/20/2009 2:56,11/27/2009 3:02,48,52,1897,8,90,0
11412,50761796,6/25/2009 15:37,11/27/2009 3:04,76,36,305,8,24,0
16207,76922015,9/24/2009 7:00,11/27/2009 3:04,142,95,738,7,123,0
5049,23695269,3/10/2009 20:02,11/27/2009 3:04,229,456,3495,9,59,0
613,9012312,9/21/2007 4:45,11/27/2009 3:05,625,880,26119,14,135,0
5589,25418710,3/19/2009 19:21,11/27/2009 3:06,104,179,2063,11,84,0
9528,41784601,5/22/2009 4:45,11/27/2009 3:06,22,14,404,6,0,0
8666,38249717,5/6/2009 14:00,11/27/2009 3:06,61,38,525,15,130,0
9625,42199339,5/24/2009 6:32,11/27/2009 3:07,113,104,132,9,15,0
19185,92602141,11/25/2009 14:16,11/27/2009 3:07,20,7,31,8,0,0
16423,78014793,9/28/2009 8:34,11/27/2009 3:10,144,41,128,7,0,0
12124,54486165,7/7/2009 3:01,11/27/2009 3:10,124,126,152,4,61,0
13307,60813418,7/27/2009 23:43,11/27/2009 3:11,41,103,2523,12,0,0
7507,32792039,4/17/2009 23:47,11/27/2009 3:12,135,58,1334,9,15,0
15060,70143526,8/30/2009 10:36,11/27/2009 3:14,68,67,507,10,13,0
